Store,TotalSales,AvgDailySales,MedianDailySales,StdDailySales,AvgCustomers,AvgBasketSize,DaysOpen,StoreType,Assortment,StabilityCV,Growth_2013_2014_Pct,Growth_2014_2015_Pct,RankWithinType,RankOverall
277,4008491,6444.519292604502,6069.5,1628.8193768583208,535.2459807073955,11.90873744796175,622,d,c,0.2527448988673981,-53.69541681703356,17.9369192667065,264,820
278,5599459,7142.167091836735,6960.0,1804.305302863109,792.5994897959183,8.932139118271264,784,a,c,0.2526271479878106,2.416206227177077,1.3093982525230046,213,388
279,5532919,8881.08988764045,8351.0,3024.2352441308085,667.5329052969503,13.046943628464083,623,d,c,0.3405252375994468,-42.73673818712061,30.928691221053988,115,404
280,4869839,6267.489060489061,6085.0,1321.8785300247823,521.0592020592021,11.96912903649142,777,d,c,0.2109103848873147,-1.7449990304685123,3.49204672161922,182,587
281,4594724,5860.617346938776,5725.0,1269.336846402421,549.6543367346939,10.598082033229206,784,d,c,0.2165875659951496,2.9524102518271027,5.626560465496834,217,665
282,3456330,4408.584183673469,4279.0,1040.1899966711908,640.983418367347,6.827004072316496,784,a,a,0.2359464974091633,0.4164000338070343,3.2000051569318835,507,968
283,4425007,7114.1591639871385,6953.5,1328.4049503619594,718.3263665594856,9.851969015551855,622,a,a,0.1867269089348646,-50.30996186677103,27.46694543562656,366,708
284,3367042,5413.250803858521,5368.5,1425.6418815239786,449.9324758842444,11.888340380484332,622,d,a,0.2633615055315362,-51.71143514965464,27.977196491608908,317,984
285,4025996,5154.924455825864,5104.0,1143.6536315253604,470.2381562099872,10.87748560448684,781,a,a,0.2218565259928987,14.584275399570876,5.507072867639736,423,814
286,3838772,4927.820282413351,4544.0,2068.0247312343326,430.45571245186136,11.185418129526155,779,a,a,0.4196631802127204,0.4190123562527382,-9.161372415774665,452,869
287,5070793,8152.400321543409,8081.5,1419.8745217518433,818.9983922829582,9.903484493838375,622,c,a,0.1741664375827699,-50.995337544583386,23.49091865703544,76,536
288,3499206,5625.733118971061,5325.5,1612.52222279198,422.5176848874598,13.166136098637011,622,d,a,0.2866332598242605,-49.60537345409914,18.50658557916636,311,962
289,4936879,6321.227912932139,6135.0,1481.9287005892436,553.7093469910371,11.316960558319428,781,d,a,0.2344368405950802,1.4894379102823248,-6.866980748585068,176,565
290,5464029,7014.1578947368425,6628.0,2202.570623531489,682.7060333761233,10.13455862471166,779,a,a,0.3140178274549842,4.173932472932342,2.867907038228697,233,432
291,6257971,8023.039743589744,7777.5,2634.4454027239167,840.35,9.43031059624602,780,d,a,0.328360009038817,-0.2458340356383666,0.7319884979513991,59,254
292,4422953,5774.090078328982,5695.5,1961.2392876722795,706.5221932114882,8.111696977431299,766,a,a,0.3396620525601257,3.384193337995926,-2.778213076186759,367,709
293,4899830,6257.765006385696,5907.0,1663.783125883877,815.3754789272031,7.585029347544308,783,c,c,0.2658749767985982,2.444339409031273,3.5939941320275275,81,577
294,4506589,5770.280409731114,5702.0,1689.7125152197002,766.0243277848912,7.460094387490522,781,a,a,0.2928302257841986,12.234485399476258,0.1482210664805169,352,685
295,4106780,5285.4311454311455,5050.0,1322.4897201899505,670.980694980695,7.80189208164602,777,a,a,0.2502141611159086,9.776495082163889,8.771833870064407,412,788
296,5438463,6963.460947503201,6663.0,1888.210228428544,754.8079385403329,9.174010245017447,781,a,a,0.2711597354625181,3.8554201633266025,3.278478024049076,239,441
297,5432839,6992.070785070785,6532.0,1947.912020887247,719.9305019305019,9.599558256305274,777,a,a,0.2785887158131119,2.065715056511204,3.096446616499046,242,444
298,5223940,8398.617363344052,8218.0,1872.550068744673,691.2845659163987,12.089478979283616,622,d,a,0.2229593262478486,-52.15933812615112,22.7319161597461,155,496
299,5499540,6235.306122448979,5884.5,2175.5675433016518,682.8287981859411,9.118645664918166,882,d,c,0.3489111040545312,7.522596322903959,5.2461012558260185,119,414
300,5534680,7077.595907928388,6871.0,1540.296417216427,878.6918158567775,7.994660368096145,782,a,c,0.2176298897611507,15.630591200909738,4.791319546410338,220,402
301,4342138,5538.441326530612,5431.5,1169.6431452498284,596.1428571428571,9.237518875903074,784,a,c,0.2111863385907738,4.63460314463302,3.5169339712111958,379,724
302,2922724,3742.2842509603074,3727.0,1067.275924297453,323.3393085787452,11.451282742352497,781,d,c,0.2851937086349278,6.4847135346890505,6.528011150257463,337,1056
303,4740126,6180.086049543676,5861.0,1980.5818277460328,673.122555410691,9.044127181518832,767,a,a,0.3204780341031455,-0.7224225777595923,1.0503388144354546,323,620
304,5541079,7067.702806122449,6832.0,1800.914680241502,1055.938775510204,6.628934264626275,784,a,a,0.2548090560176704,2.9442770517826378,-2.9793886938780685,219,398
305,4176274,5347.341869398208,5081.0,1667.44723813074,507.4583866837388,10.366641667961163,781,c,c,0.3118273113737527,32.18053838278585,16.732828376593982,106,768
306,2717435,4368.86655948553,4338.5,1079.2248216471485,467.87942122186496,9.287226379432644,622,a,a,0.2470262725932824,-52.652858782728565,25.394275137851697,579,1081
307,2114322,2703.7365728900254,2602.5,1032.8286927144584,307.8056265984655,8.637510195972425,782,a,a,0.3820004889050516,-0.3613302585265202,1.1670326213198932,602,1115
308,7183229,9353.162760416666,8824.5,2668.792931535628,938.48046875,9.840783508353068,768,a,a,0.2853358804820732,-8.788358296166324,-2.250483140965408,82,138
309,5430658,6971.319640564827,6414.0,2015.6792496047765,591.0320924261874,11.615252399961932,779,d,a,0.2891388364802425,1.0054513802963572,-0.1206735689536828,126,445
310,7388018,8236.363433667782,8240.0,3142.9301571430588,699.670011148272,11.54041966370699,897,a,c,0.3815919710749653,2.073483230121058,11.84673454197048,68,115
311,5184737,6638.587708066581,6390.0,1455.385678570177,789.1587708066581,8.404061605173835,781,a,c,0.2192312194356837,5.899151932258542,4.925769613988273,262,502
312,4348731,5568.157490396927,5165.0,1585.1114235803673,538.6530089628682,10.185257072784712,781,d,a,0.2846743157524038,1.4966485979609314,1.84709931681346,233,719
313,5533037,7075.494884910486,6763.5,2233.6037971200294,707.0140664961637,9.841989729653678,782,d,c,0.3156816354829839,0.3882716161946296,1.3156334323761003,114,403
314,4002280,5137.715019255455,4914.0,1458.3692633893556,571.2580231065468,8.903737137338364,779,a,a,0.2838556163437611,4.046425759045529,-2.2306099074891934,425,824
315,3333890,4252.410714285715,4213.0,1172.210514958516,449.5727040816327,9.387387155404197,784,a,c,0.2756578782525747,1.2558730326849403,3.6829170130047952,524,994
316,7677532,9855.62516046213,9297.0,2508.247895868674,901.8382541720154,10.800835450045698,779,d,a,0.2544991164975538,2.8175892622038896,3.936826654175614,16,93
317,3346040,5379.485530546624,5325.0,1184.0273771763136,579.3183279742765,9.234269368258277,622,d,a,0.2201004855302588,-52.082404756798425,25.394512884912768,318,990
318,5871619,7527.716666666666,7325.0,2206.251962185219,658.7461538461539,11.297739241260407,780,d,c,0.2930838207493488,-1.2049919726744174,3.4085853872842966,85,318
319,6105068,7787.076530612245,7648.5,1804.899616333926,843.6849489795918,9.19213229614238,784,a,c,0.2317814149172127,1.198915172619606,1.1672967401873602,155,277
320,11630218,14834.461734693878,14064.0,3410.483506515552,2063.123724489796,7.127220380532041,784,a,c,0.2299027472320976,1.6182772346223382,3.294185442439751,10,16
321,4647488,5958.317948717949,5933.0,1456.706619761646,585.4641025641025,10.10389441856358,780,c,c,0.2444828611529677,0.0936812002406222,8.859697647562365,92,646
322,3926557,5021.1726342711,4850.5,2041.984202270708,547.8670076726343,9.025051602445531,782,a,a,0.4066747652398,2.9753868278138715,4.530163090963166,436,842
323,5737615,7365.359435173299,7160.0,1568.0301354252526,621.1424903722722,11.777069398565963,779,d,c,0.2128925477739917,7.089349163215237,5.407531670292354,92,340
324,4436629,5687.985897435898,5449.0,2381.8608217372653,721.7346153846154,7.691807296291229,780,a,a,0.41875294079245,-2.2047774041846826,-5.081289722836906,363,705
325,5051539,6484.645699614891,6279.0,1733.438564629074,673.0603337612323,9.60668650723173,779,a,c,0.2673143059661716,-1.1523576762036454,-1.764881896093572,286,543
326,3901936,5008.903722721438,4918.0,1254.671436511545,418.7419768934532,11.876690068521247,779,d,a,0.2504882317502115,13.758639470840604,8.680263049862278,276,849
327,6012573,7728.242930591259,7273.0,1990.712183500376,929.483290488432,8.21568977567689,778,c,c,0.2575892348855128,6.863776315759838,9.075543391450722,41,292
328,3452551,4432.029525032092,4363.0,1199.8653364462612,520.3992297817715,8.472266539359184,779,a,a,0.2707259348498074,5.741383416298851,-0.1619338213449177,508,969
329,5385006,6912.716302952504,6724.0,2038.3873673851492,620.5211810012837,11.014706197378342,779,a,a,0.2948750213450145,1.0623939159717397,5.180602255583144,247,456
330,3245811,4166.6379974326055,4061.0,1041.84388766572,447.5545571245186,9.226197082149868,779,a,c,0.2500442534983078,3.1521767221884813,2.0311319160111587,537,1014
331,4799307,6160.85622593068,5914.0,1711.889838721935,820.2053915275994,7.450562980593676,779,a,c,0.2778655719178596,-8.007637582136711,-12.388122199157186,317,607
332,2908282,3728.5666666666666,3776.0,1278.4365318719651,501.4974358974359,7.382038729313611,780,a,a,0.342876136103766,4.1713327139184,1.0279118303195738,563,1058
333,7662181,9773.190051020409,9454.5,2005.655421256434,1267.109693877551,7.663106046269987,784,a,c,0.2052201390524504,1.9036507835170016,6.410520073079977,59,95
334,4228712,5428.385109114249,5225.0,1196.6170236846076,562.1399229781772,9.589267599140207,779,d,c,0.2204370175718538,-1.1576760747146375,1.6349993597310657,246,757
335,12541731,13313.93949044586,12442.0,4762.3535996644505,2385.2823779193204,5.500065944989621,942,b,a,0.3576968036456779,4.775031321350335,5.061785655245005,4,11
336,10850316,13910.661538461538,13047.5,3276.0487990596966,1960.3115384615385,7.022094264900728,780,a,a,0.235506326568421,-1.2171745065081416,-1.573241904636692,14,22
337,3943779,5049.653008962868,4955.0,1152.6568278443465,383.9308578745199,13.069677488433776,781,d,c,0.2282645611091378,3.5470573972080777,9.271589665948127,269,839
338,5637222,7217.95390524968,6875.0,1782.652396599888,624.7311139564661,11.449830063666754,781,a,c,0.2469747548960308,-7.496985190839163,-1.1086649035578389,209,376
339,3881031,5133.638888888889,4996.5,1239.064259416141,679.3597883597884,7.472265657687992,756,a,c,0.2413617876586409,16.285912548543315,7.01016754245943,443,857
340,5084744,6485.642857142857,6175.5,1696.90446285771,715.0382653061224,8.98266875588157,784,a,c,0.2616401334817337,2.570937097243587,7.2377795829557074,277,530
341,4293485,5511.534017971759,5249.0,1298.0782502469442,750.1347881899871,7.279666376145887,779,a,a,0.2355203190281017,5.274458084356327,5.173216851639014,386,741
342,6895670,11104.1384863124,10835.0,2075.0251969283145,849.7342995169082,13.0045760277641,621,d,c,0.1868695351274761,-55.03213261941288,30.27878377305009,33,168
343,5608306,7199.365853658536,6781.0,2017.284911662765,702.1591784338896,10.119761876855144,779,d,a,0.2802031390914287,6.066109273605128,13.68978302370054,109,383
344,6649189,8481.108418367347,7882.0,2549.811279367318,1139.4107142857142,7.320625278291335,784,a,c,0.3006459950264577,2.218543059641348,12.07817899167803,118,198
345,2836062,4559.585209003216,4327.0,1170.5609257153033,494.3778135048232,9.155487361581017,622,a,a,0.2567253098821248,-50.40357136610874,15.081415133429132,569,1066
346,5320960,6830.500641848524,6623.0,1625.700501871799,619.6983311938383,10.949512634059234,779,a,c,0.2380060535989993,9.941820965653951,9.77863266763334,251,471
347,3732856,4804.190476190476,4660.0,1106.3809697703612,386.6846846846847,12.36390880261834,777,d,c,0.2302949841921495,11.83653146022507,9.319756395344635,296,898
348,5255376,8802.97487437186,8438.0,2314.294929601611,735.5577889447236,11.84663078081955,597,a,a,0.262899186085289,-47.720058751336936,21.60690674340826,255,484
349,5711451,8159.215714285714,7956.5,1474.6198144530686,829.59,9.798339666101423,700,c,c,0.1807305831945591,46.995238845150574,9.258703321644449,48,352
350,5477257,7013.133162612035,6831.0,1788.840037477047,529.4135723431498,13.126588221158633,781,d,a,0.2550700230552581,-1.147084254010952,1.987528874086257,123,425
351,4710510,6046.867779204108,5745.0,1558.4153004132202,518.8241335044929,11.52924453847199,779,a,a,0.2577227346979198,8.056607734398789,2.832455475399932,327,629
352,5246710,6692.232142857143,6455.0,1401.8338152783035,636.954081632653,10.440500185400673,784,d,c,0.2094717854004109,-2.996624915550452,4.592722290572527,149,487
353,5255773,5645.298603651987,5528.0,1451.2175047951466,1449.5273899033298,3.8560667453777744,931,b,b,0.2570665622286734,28.948976991440624,13.6096665002302,14,483
354,6536263,8390.581514762516,8264.0,2010.2717984945152,705.4518613607189,11.790616867525191,779,d,c,0.2395867074239863,3.5877607228461743,5.20476246447857,48,216
355,7172668,9148.811224489797,8940.5,2239.9104907258866,1101.6632653061224,8.240914948025194,784,a,c,0.2448307693495774,0.1466099376556808,5.429330494604475,86,142
356,4443882,5719.281853281854,5552.0,1283.2613590221788,435.8018018018018,13.03095303819472,777,d,c,0.2243745616918344,11.415853276303666,12.44321882123087,230,703
357,5986921,7795.470052083333,7376.0,2382.637271885033,1017.171875,7.541677597004156,768,a,a,0.3056438233956495,2.5982067119602954,5.04767568876091,166,296
358,8028461,10306.111681643131,9834.0,2598.2641311505,1122.591784338896,9.071530531430271,779,a,a,0.2521090602752183,1.905148507626067,2.5412438307159086,46,75
359,5337128,6851.255455712452,6757.0,1353.8417184696236,611.9499358151476,11.139428438758136,779,d,c,0.1976049101104258,0.7417275649332562,-0.1779210589272539,139,468
360,5437400,6935.459183673469,6681.5,1763.3025617453814,756.5408163265306,9.07225966674972,784,a,a,0.2542445301814063,-0.202752845562403,3.164513847481332,240,442
361,4888169,6266.883333333333,6169.5,1689.016077443632,637.8230769230769,9.722262739744568,780,c,c,0.269514523823958,3.158071406938644,0.0958130421001066,82,580
362,7323168,9376.65556978233,9042.0,2098.2413125221588,1150.618437900128,8.095912864546671,781,c,c,0.2237728896947067,1.5639665436615546,9.215508855048087,18,122
363,5593213,7134.2002551020405,6940.5,1449.7778724297425,937.0854591836736,7.561742714654289,784,a,a,0.2032151916948126,3.173320502115736,2.7360410470053385,214,389
364,3510451,4553.114137483787,4563.0,1455.766119521925,567.6264591439689,7.8878717836336945,771,a,c,0.319729766389391,18.94092051483421,8.22981249859205,501,960
365,3378609,5440.594202898551,5383.0,1372.918506461944,587.2061191626409,9.157852919103751,621,c,a,0.2523471619571448,-50.90247774550749,23.738228611621352,134,983
366,4833475,6196.76282051282,6004.5,2208.9989569223308,600.9282051282051,10.159399038029596,780,d,c,0.3564762797778861,3.438932583446842,1.449450473284216,185,592
367,4119323,5254.238520408163,5060.5,1508.3213900150272,542.7895408163265,9.527644504003211,784,d,c,0.287067552064206,3.989241243283067,6.092634347989478,251,783
368,7526231,9686.268983268985,9022.0,3155.4183800361925,712.8803088803089,13.316919457979788,777,d,c,0.3257620024269945,5.858036864625271,6.098777440149945,20,103
369,5354973,6856.559539052497,6806.0,1474.5955649276866,577.2855313700384,11.813352394474022,781,d,c,0.2150634814047658,-5.223421991717912,-4.451724219115238,137,465
370,5959072,7649.643132220795,7339.0,1835.779858796368,635.6328626444159,11.934289893317851,779,d,a,0.2399824184038002,1.9305696920219892,2.616038375462744,78,300
371,5380900,6889.756722151088,6609.0,1886.905540206792,544.4110115236875,12.4941597981639,781,d,c,0.2738711417981201,-1.6971039517117976,3.01963287616844,133,457
372,6844455,8786.206675224646,8347.0,2186.7548522202023,759.2991014120668,11.454825306398805,779,d,c,0.248884977676022,4.70756292487349,8.705675222872424,36,175
373,3520201,4530.5032175032175,4419.0,1067.007390288538,316.5444015444015,14.217049275322212,777,d,c,0.2355163078057741,8.531463124197764,4.901003975129957,309,957
374,5495584,7009.673469387755,7028.5,1790.9667938617429,829.7359693877551,8.427195581602714,784,a,a,0.2554993184323279,0.7593882985816116,4.552999336711856,227,417
375,7148220,9164.384615384615,8849.0,3642.623206729893,758.975641025641,11.855004625164304,780,a,c,0.3974760291722019,1.790732596019441,4.667487114595229,88,147
376,6548133,8460.12015503876,7998.5,2340.734458057529,949.9612403100776,8.795346788008914,774,a,a,0.2766786304640616,-1.0667580517353852,4.58845120144013,129,215
377,6129725,7818.526785714285,7425.0,2148.5883409337143,969.4145408163264,7.977143572911041,784,a,c,0.2748073134263009,10.266176121186811,11.24502376833017,152,274
378,4927020,6324.801026957638,5994.0,1814.698329175276,970.1566110397946,6.465398266805972,779,a,c,0.2869178526629767,27.949712594308828,4.417118823089528,298,569
379,3059341,3902.220663265306,3733.0,1003.2184471242488,467.5395408163265,8.26199444629094,784,d,a,0.2570891125067167,0.8530592558645679,6.341454035033746,331,1037
380,11261676,14456.580231065467,14049.0,3410.085282225482,1380.4557124518617,10.38101232967704,779,a,a,0.2358846440666247,-1.4432485433786,-1.0992716988934932,11,18
381,7021213,9001.555128205127,9003.0,2489.584624047674,965.1910256410256,9.3123227135137,780,a,a,0.2765727242226073,4.392698992467617,1.8705616221699928,95,157
382,6228961,7985.847435897436,7578.5,2457.927663506524,651.2410256410257,12.065727615035453,780,c,c,0.3077854521059112,3.562462314312339,2.0701098571318277,38,260
383,13489879,17294.716666666667,17039.5,2785.8133541459256,2205.447435897436,7.810876212684512,780,a,c,0.1610788663288841,-0.2340223961087146,-1.262341454210205,6,9
384,6937572,8871.575447570332,8468.0,2967.1936449822065,998.8554987212276,8.76000302870152,782,a,c,0.3344607350202759,9.727745852673216,9.745622161227104,98,162
385,4570779,7348.519292604502,7265.5,2045.162687294484,654.5530546623794,11.07742976106843,622,d,a,0.2783094941796943,-50.231232164993536,20.88889709207357,220,670
386,6255013,8029.541720154044,7388.0,2479.453530314662,645.3966623876765,12.240328596079024,779,d,c,0.3087914126021995,-11.990783147825397,-13.229574172290626,61,256
387,7171744,9362.590078328982,8825.5,2800.568146673611,1195.8015665796345,7.697950568338018,766,c,a,0.2991232258641672,-3.212936203313612,6.18899717874704,21,144
388,7990920,10257.920410783056,9541.0,2507.249138088204,1096.4454428754814,9.269990199428682,779,a,a,0.2444208024320992,4.943859131756403,3.129422206839959,48,78
389,8104523,10337.401785714286,10176.0,2327.8032920732044,1265.4107142857142,8.103392787502811,784,a,c,0.225182627155897,7.1715981435734895,9.723523833078994,45,73
390,9023552,11568.65641025641,11037.5,2693.733077360137,1067.3897435897436,10.735095914693328,780,a,c,0.2328475305889418,1.917773515148732,5.475710660996395,25,42
391,4392619,5719.555989583333,5583.0,1984.0499503455133,690.5260416666666,8.176046091872825,768,a,a,0.3468888063966746,11.410195212973695,-6.884644222447821,369,713
392,5670675,7279.428754813864,6902.0,2305.292285221812,718.0821566110397,9.995641914625107,779,a,a,0.3166858778166253,6.3343397241996255,3.876613940212479,201,361
393,4598489,5903.06675224647,5693.0,1529.7623916716148,587.2567394094993,9.957435812231896,779,d,c,0.2591470596346295,-1.3641274308524374,2.4063489931825544,215,662
394,6523885,8353.245838668374,8200.0,1982.5079282665445,661.8719590268886,12.51933570105406,781,d,a,0.2373338420245254,3.766116272531725,7.106363796609887,49,218
395,3107536,3989.1347881899874,3906.0,1018.1435818557652,519.6546854942234,7.623101882737568,779,a,a,0.255229175226173,1.6986772471208968,3.818417905849039,547,1033
396,7973232,10222.092307692308,9842.5,3455.9006727650267,1077.9089743589743,9.444864061086689,780,a,c,0.3380815364154361,2.5350038884063597,4.196646526301822,49,81
397,4342834,5574.883183568678,5116.0,1692.9329610938444,750.2156611039794,7.314520265371276,779,a,c,0.3036714681454793,13.277956823729154,8.158476022413598,377,722
398,4309274,5496.522959183673,5353.5,1497.7119567776556,614.6160714285714,8.829571667135468,784,c,c,0.2724835260217108,6.783985680399174,4.253439725410853,99,730
399,3457604,5558.84887459807,5307.0,1253.0965907268123,564.9823151125402,9.754580501669018,622,a,a,0.2254237557083105,-51.06552949274759,31.857090771002834,506,967
400,6839152,8745.718670076727,8094.5,2797.006229254482,1200.6496163682864,7.146458072700926,782,a,a,0.3198143382800974,6.7527700863765805,4.370586946741014,105,177
401,5480695,7026.532051282052,6825.0,2550.69735341177,646.8448717948718,10.822328867784682,780,a,c,0.3630094241079243,10.030353910461006,8.89182896902539,229,424
402,4569233,5857.991025641026,5687.0,1617.1332123916875,615.4269230769231,9.438989527141668,780,c,c,0.2760559388557152,2.996868183145444,3.765399437643048,94,671
403,5817980,7468.523748395379,7378.0,1821.0123650921,736.6867779204108,10.0748678153666,779,a,a,0.2438249413725632,-0.6825174526988222,4.086147337855766,184,329
404,3631985,4785.223978919631,4674.0,1441.3611219275333,571.3109354413702,8.340193339478308,759,a,c,0.3012107956236046,16.733585271517388,5.72365020052545,483,927
405,3521625,4520.699614890886,3942.0,1662.6749407193208,487.70346598202826,9.045639082672176,779,a,a,0.3677915106862175,0.2492461867542403,3.181045717160048,500,956
406,4760515,6111.059050064185,5941.0,1739.1445209898654,474.06418485237486,12.737388661519072,779,d,c,0.2845897096955067,29.24129931914838,15.741540538111822,195,615
407,2417555,3886.744372990354,3805.0,921.728707677073,314.65434083601286,12.266119326667072,622,a,a,0.2371467272410097,-49.5720403252172,29.93180288376377,596,1103
408,3673481,4727.774774774774,4669.0,1101.106763731867,465.0617760617761,10.072373145794138,777,c,a,0.2329016960805461,2.130996163092452,7.761232396305749,125,916
409,4316867,5527.358514724712,5359.0,1250.022372936128,543.6760563380282,10.082372243717488,781,d,c,0.2261518534768655,8.957132032825202,8.983302191164375,235,729
410,5019781,6443.878048780488,5954.0,1959.0628371141493,802.2079589216945,7.891757068447364,779,c,a,0.304019229148029,3.2810825826421683,6.004123458989941,78,552
411,7133158,9133.364916773367,8794.0,2312.21442283752,700.8476312419974,12.895266473911043,781,d,c,0.2531612876423181,5.0684988746331125,6.406493040825809,29,148
412,5661520,9102.122186495177,8715.5,2140.593471485697,644.7154340836013,14.066131420634692,622,d,c,0.2351752072348245,-47.97878011478664,20.986605474588934,99,366
413,4390211,7058.217041800644,6959.0,1687.9085218873183,890.0192926045016,7.893613079483768,622,a,c,0.2391409207015134,-49.76834619872263,20.40599097054678,370,714
414,5020250,6427.97695262484,6273.0,1418.2439464971562,484.1408450704225,13.22439389144284,781,d,c,0.2206361281239537,4.999004556501749,8.10154471698504,169,551
415,4863171,6234.834615384615,6070.0,1411.533816311076,521.2807692307692,11.876734877406337,780,d,c,0.2263947487601483,5.26400108719491,6.785242699655047,183,588
416,8633413,11012.00637755102,10534.0,2339.852774774966,1398.3890306122448,7.813338120825525,784,a,c,0.2124819669143099,4.086095817445528,5.8150828745013134,30,48
417,5946326,7633.281129653402,7245.0,2074.7648838309738,804.002567394095,9.390334975684882,779,a,c,0.2718051187412746,-5.438325712829585,-6.518858243086383,171,304
418,4094061,5275.851804123711,5122.5,1839.6270365195005,551.5528350515464,9.434496604180673,776,a,a,0.3486881559261409,3.677160530526468,2.659108538955662,414,793
419,4163948,5311.158163265306,5063.5,1317.934266577376,852.0612244897959,6.165344903309707,784,c,a,0.2481444208709289,0.2154692027639497,5.561626826021894,107,773
420,2824092,4540.3408360128615,4384.5,1070.646193533363,403.1897106109325,11.16447905648536,622,d,c,0.2358074497494245,-47.95184020771745,32.214557360496094,340,1068
421,7517189,9588.251275510203,9040.0,2796.3908123417923,1014.390306122449,9.361899384116771,784,c,c,0.2916476354227578,-1.0674405987300453,8.572236037445279,13,105
422,3574303,4559.059948979592,4435.0,903.0074514912832,464.5229591836735,9.76652097835668,784,a,c,0.198068782072803,3.971179809132656,1.1058357407332058,491,940
423,10200356,10828.4033970276,10484.0,2167.683087739674,1886.130573248408,5.744311726368065,942,b,a,0.2001849218449604,-1.4314301993145115,5.59037343808322,7,26
424,5395164,6925.756097560976,6587.0,1622.7863639766815,773.421052631579,8.870899551687181,779,d,c,0.2343117980357659,13.004635871770097,10.210723246508351,130,452
425,2512424,3237.659793814433,3153.0,897.1854011910855,434.3814432989691,7.385286758719942,776,d,c,0.277109226517611,6.296750677009373,4.790699738208279,344,1097
426,3948281,5068.396662387677,4645.0,1460.5976997986904,633.839537869063,7.881053835151487,779,a,a,0.2881774646088208,1.3836367386659334,2.642708175704197,434,837
427,4761741,7643.243980738363,6853.0,2386.4869190875047,771.0930979133226,9.734911171769252,623,a,c,0.3122348213797255,-53.38872684474465,21.096415269890848,321,614
428,3910828,6287.5048231511255,6074.0,1348.4433570210697,526.5755627009646,11.877254695602751,622,d,a,0.2144639876944487,-49.24009619523435,15.47301630159641,274,845
429,3309752,5321.144694533762,5139.5,1330.2436974666502,429.4260450160772,12.284688715437062,622,d,c,0.249992017475707,-52.31790577496134,19.50185513959909,322,1002
430,5369397,8632.471061093247,8408.0,1845.1636932036,699.9131832797427,12.265896841222096,622,d,c,0.2137468727256783,-51.55619015100957,23.625207440298844,134,458
431,7419918,9524.926829268292,9259.0,1992.212128662588,1002.454428754814,9.438294902082532,779,d,c,0.2091577357361841,5.940811282524087,5.36882450754439,22,112
432,8610571,10982.871173469388,11065.0,2423.3389439527023,1554.7283163265306,7.049342228874438,784,a,a,0.2206471245703587,2.09010136780842,9.529948364057782,33,52
433,4621066,5360.865429234339,5407.0,1854.6819996562128,615.7331786542924,8.542808506141574,862,a,c,0.3459669010794598,-0.31781232674543,3.721933552202223,335,653
434,6160800,9904.823151125402,9849.5,2056.4024386311366,741.6591639871383,13.306806265020276,622,a,a,0.2076162700994298,-50.07967796533904,26.842815769384643,149,270
435,2553322,3277.6919127086007,3146.0,893.4260075262135,384.1630295250321,8.490580651397437,779,a,a,0.2725777868451062,-4.376238595114295,-3.563965517241379,589,1093
436,4297398,5509.484615384616,5311.5,1524.180088861005,616.7410256410257,8.834633755661063,780,d,a,0.2766465822601453,3.248097111418797,-1.2161748500061222,240,739
437,5746040,7366.717948717948,7019.0,2410.913647051956,726.9448717948718,10.124271176146816,780,c,c,0.3272710675004917,5.086378630547901,2.633012876685265,46,336
438,4019904,5153.723076923077,4762.0,1724.7265914876534,524.3269230769231,9.62801555869139,780,d,c,0.3346564349199308,13.015170906534198,12.199937986717517,262,816
439,5719235,7294.942602040816,6912.5,1964.4930446879143,885.1364795918367,8.13445440945094,784,a,a,0.2692952024239823,-0.6132017023117285,3.702831171411996,192,347
440,4006273,5156.078507078507,5002.0,1344.907032299902,588.9626769626769,8.673896630755458,777,d,a,0.2608391300585417,3.9405183576068232,7.980267663814609,265,821
441,4929786,6328.351732991014,6259.0,1527.8583712514182,699.6534017971759,8.959235604218783,779,d,a,0.2414306972361183,9.489353904130612,9.202987480756384,177,567
442,3402587,4379.133848133848,4386.0,1280.7445694457117,461.33590733590734,9.347213452914463,777,c,a,0.2924652714124041,6.384603111288392,8.424345477001125,133,979
443,4095855,5251.096153846154,5021.0,1516.3227501608217,488.8551282051282,10.604401696893524,780,d,a,0.2887630897884424,1.9079618945219372,5.962041921662904,254,792
444,9470625,12188.706563706564,11686.0,3275.1254727472333,1423.1209781209782,8.558763466422102,777,c,a,0.2687016424285198,1.5493062878562711,-0.5822494135215249,4,37
445,6673717,8600.150773195875,8420.5,2038.3026421778195,1356.8659793814434,6.375164536504284,776,a,a,0.237007779971789,0.930469084464418,2.90850277897709,115,195
446,3842157,4932.165596919127,4743.0,1673.1142758333713,635.0564826700898,7.704814388803648,779,a,a,0.3392250813473255,4.226430102662473,-3.1407719400167027,450,867
447,4161176,5307.622448979592,5108.5,927.5602545687004,619.391581632653,8.528819404985736,784,a,c,0.1747600292758251,2.371126792147241,3.734244277885759,406,775
448,6609087,8484.065468549423,8245.0,2272.5044324382056,741.9216944801027,11.370496891624262,779,a,c,0.2678555983404912,2.912995794774789,4.464706667259708,123,207
449,8789176,11253.74647887324,10697.0,2886.890644728164,1534.93085787452,7.258361227928296,781,a,c,0.2565270730194384,-2.3523620050578167,-2.8316491813900173,27,45
450,6830229,8790.513513513513,8709.0,2158.5132065905705,1089.900900900901,8.0681854727928,777,c,a,0.2455502972917706,-2.436145328398661,4.8950755493947655,25,180
